,id,text,place,user_location,created_at,username,user_id
3822,803941439361138688,"rt <allcaps>  <user> : An estimated 175,000 people have Lynch syndrome in the uk <allcaps> Most people don't know because of lack of testing >> https:",,United Kingdom,Wed Nov 30 12:39:10 +0000 2016,Oncology Forum UK,2570983608
3823,805292883595132928,"rt <allcaps>  <user> : An estimated 175,000 people have Lynch syndrome in the uk <allcaps> Most people don't know because of lack of testing <url>",,United Kingdom,Sun Dec 04 06:09:19 +0000 2016,Oncology Forum UK,2570983608
3824,806040948635529216,rt <allcaps>  <user> : New findings from  <user>  show generations of Lynch syndrome families devastated by cancer <url>,,United Kingdom,Tue Dec 06 07:41:52 +0000 2016,Oncology Forum UK,2570983608
3825,808256756572884993,rt <allcaps>  <user> : We're calling on uk <allcaps> Health Ministers to protect people with Lynch syndrome Join us <url> <url>,,United Kingdom,Mon Dec 12 10:26:42 +0000 2016,Oncology Forum UK,2570983608
3826,808256598145699840,rt <allcaps>  <user> : Findings by  <user>  show generations of Lynch syndrome families devastated cancer <hashtag>  <url> ht,,United Kingdom,Mon Dec 12 10:26:04 +0000 2016,Oncology Forum UK,2570983608
3827,809044224851279873,rt <allcaps>  <user> : Generations Of Lynch Syndrome Families Devastated By Cancer - Why Aren't We Doing More <url> via  <user>,,United Kingdom,Wed Dec 14 14:35:49 +0000 2016,Oncology Forum UK,2570983608
3828,801864033683046400,rt <allcaps>  <user> : Lynch syndrome is a genetic condition that increases risk of bowel cancer Read  <user> 's latest findings: ht,,United Kingdom,Thu Nov 24 19:04:18 +0000 2016,Oncology Forum UK,2570983608
3829,801045224940244992,rt <allcaps>  <user> : It is just plain unacceptable that we are not providing adequate surveillance for those at highest risk of bowel cancer,,United Kingdom,Tue Nov 22 12:50:38 +0000 2016,Oncology Forum UK,2570983608
3830,810447989076586496,rt <allcaps>  <user> : We're calling on uk <allcaps> Health Ministers to protect people with Lynch syndrome Join us <url> <url>,,United Kingdom,Sun Dec 18 11:33:52 +0000 2016,Oncology Forum UK,2570983608
3831,812256543177666561,rt <allcaps>  <user> : Just 1 in 20 with Lynch syndrome know they have it Can you help us put that right <url> <url>,,United Kingdom,Fri Dec 23 11:20:25 +0000 2016,Oncology Forum UK,2570983608
3832,818070895780577282,"rt <allcaps>  <user> : Sign our petition to help stop Lynch syndrome devastating families with cancer We're nearly at 1,500 signatures  http",,United Kingdom,Sun Jan 08 12:24:35 +0000 2017,Oncology Forum UK,2570983608
3833,819526575989395456,"rt <allcaps>  <user> : Just 12 signatures away from hitting 1,500 on our petition to improve services for people with Lynch syndrome https: /  /",,United Kingdom,Thu Jan 12 12:48:56 +0000 2017,Oncology Forum UK,2570983608
3834,821694010708426752,rt <allcaps>  <user> : Have you signed our petition to stop Lynch syndrome devastating families with cancer Read more > <url>,,United Kingdom,Wed Jan 18 12:21:33 +0000 2017,Oncology Forum UK,2570983608
3835,829192565610184704,rt <allcaps>  <user> : Sign our petition to help stop Lynch syndrome devastating families with cancer > <url> <url> /,,United Kingdom,Wed Feb 08 04:58:07 +0000 2017,Oncology Forum UK,2570983608
3836,833293175292821504,rt <allcaps>  <user> : Find out about why we campaign to improve identification and management of people diagnosed with Lynch syndrome > http,,United Kingdom,Sun Feb 19 12:32:29 +0000 2017,Oncology Forum UK,2570983608
3837,835518153316839435,rt <allcaps>  <user> : Since only 5% of people with Lynch syndrome know they have it introducing nice <allcaps> guidance is key to better awareness ht,,United Kingdom,Sat Feb 25 15:53:45 +0000 2017,Oncology Forum UK,2570983608
3838,835518064737284099,rt <allcaps>  <user> : Us & 30 clinicians: How we build on nice <allcaps>'s recommendation on Lynch syndrome in the Telegraph letters: <url>,,United Kingdom,Sat Feb 25 15:53:24 +0000 2017,Oncology Forum UK,2570983608
3839,834800216066895873,rt <allcaps>  <user> : Everyone diagnosed with colorectal cancer should be tested for inherited condition Lynch syndrome Read more here: <url>,,United Kingdom,Thu Feb 23 16:20:56 +0000 2017,Oncology Forum UK,2570983608
3840,834881425564389376,rt <allcaps>  <user> :  <user>  have published guidance on molecular testing strategies for Lynchsyndrome <hashtag>  in colorectal cancer patients htt,,United Kingdom,Thu Feb 23 21:43:37 +0000 2017,Oncology Forum UK,2570983608
3841,835103060372439040,rt <allcaps>  <user> : We and 30 clinical experts call for further urgent improvements to the diagnosis of Lynch syndrome Read our letter ht,,United Kingdom,Fri Feb 24 12:24:19 +0000 2017,Oncology Forum UK,2570983608
3842,836199981166051328,rt <allcaps>  <user> : Us and 30 clinicians call for urgent improvements to the diagnosis and care of people with Lynch syndrome <url>,,United Kingdom,Mon Feb 27 13:03:06 +0000 2017,Oncology Forum UK,2570983608
3843,841244923642990592,rt <allcaps>  <user> : Have you signed our petition to stop Lynch syndrome devastating families with cancer Read more > <url>,,United Kingdom,Mon Mar 13 11:09:54 +0000 2017,Oncology Forum UK,2570983608
3844,841265986430988288,rt <allcaps>  <user> : We recommend everyone diagnosed with colorectal cancer be tested for Lynch syndrome: <url> <url>,,United Kingdom,Mon Mar 13 12:33:35 +0000 2017,Oncology Forum UK,2570983608
3845,834368346531516417,rt <allcaps>  <user> : New nice <allcaps> guideline will help with recognising Lynch syndrome in patients who have been diagnosed with bowel cancer htt,,United Kingdom,Wed Feb 22 11:44:50 +0000 2017,Oncology Forum UK,2570983608
3846,834368261189951488,rt <allcaps>  <user> : Today nice <allcaps> has recommended that everyone newly diagnosed with bowel cancer should be tested for Lynch syndrome > https,,United Kingdom,Wed Feb 22 11:44:29 +0000 2017,Oncology Forum UK,2570983608
3847,834369786503118849,"rt <allcaps>  <user> : Around 175,000 people have Lynch syndrome but a staggering 95% of those do not know they have it Take action: https: /",,United Kingdom,Wed Feb 22 11:50:33 +0000 2017,Oncology Forum UK,2570983608
3848,834369714017144832,rt <allcaps>  <user> : Today's nice <allcaps> recommendation is a significant development in improving identification of people with Lynch syndrome htt,,United Kingdom,Wed Feb 22 11:50:16 +0000 2017,Oncology Forum UK,2570983608
3849,834369651249410049,rt <allcaps>  <user> : Improving identification&surveillance of people with Lynch syndrome has been & remains a priority for  <user> .T,,United Kingdom,Wed Feb 22 11:50:01 +0000 2017,Oncology Forum UK,2570983608
3850,834514428817190912,rt <allcaps>  <user> : Watch our new films which explain Lynch syndrome & other inherited conditions > <url> <url>,,United Kingdom,Wed Feb 22 21:25:19 +0000 2017,Oncology Forum UK,2570983608
3851,834518266538237952,rt <allcaps>  <user> : New nice <allcaps> guidelines will identify more people with Lynch syndrome Now help us make sure they get the right care:  htt,,United Kingdom,Wed Feb 22 21:40:33 +0000 2017,Oncology Forum UK,2570983608
3852,844851299174670336,rt <allcaps>  <user> : Three generations of Caroline's family have been devastated by cancer because of Lynch syndrome <url>,,United Kingdom,Thu Mar 23 10:00:20 +0000 2017,Oncology Forum UK,2570983608
3853,844851243797270528,Lynch Syndrome to be discussed in the crc <allcaps> session  <user>  of <allcaps>17 <hashtag>  <url>,,United Kingdom,Thu Mar 23 10:00:07 +0000 2017,Oncology Forum UK,2570983608
3854,847105639918768128,rt <allcaps>  <user> : A new tool for Spanish Lynch Syndrome families <url> LynchSyndrome <hashtag>   <user>   <user>  ht,,United Kingdom,Wed Mar 29 15:18:17 +0000 2017,Oncology Forum UK,2570983608
3855,844554674514612228,rt <allcaps>  <user> : Read our blog on Lynch syndrome and why we're calling for Health Ministers to step in and take responsibility https: /  /,,United Kingdom,Wed Mar 22 14:21:40 +0000 2017,Oncology Forum UK,2570983608
3856,844555952934260736,rt <allcaps>  <user> : Today is Lynch Syndrome Awareness Day!!! If you haven't already please share this video!!.. <url>,,United Kingdom,Wed Mar 22 14:26:44 +0000 2017,Oncology Forum UK,2570983608
3857,844556818479288322,Lynch Syndrome will be discussed  <user>  of <allcaps>17 <hashtag>  Dr David Church from the Oxford Centre for Cancer Gene Resear <url>,,United Kingdom,Wed Mar 22 14:30:11 +0000 2017,Oncology Forum UK,2570983608
3858,844567770792677377,rt <allcaps>  <user> : Lynch syndrome a highlight of  <user>  of <allcaps>17 <hashtag>  <url>,,United Kingdom,Wed Mar 22 15:13:42 +0000 2017,Oncology Forum UK,2570983608
3859,844617048676352000,Lynch Syndrome features in the crc <allcaps> clinical sessions for the  <user>  of <allcaps>17 <hashtag>  <url>,,United Kingdom,Wed Mar 22 18:29:31 +0000 2017,Oncology Forum UK,2570983608
3860,844617584012120065,rt <allcaps>  <user> : Today we're raising awareness of Lynch syndrome  a genetic condition that increases the risk of bowel cancer https: /  /,,United Kingdom,Wed Mar 22 18:31:38 +0000 2017,Oncology Forum UK,2570983608
3861,852410564655579136,rt <allcaps>  <user> : Lynch Syndrome to be discussed in the crc <allcaps> session  <user>  of <allcaps>17 <hashtag>  <url>,,United Kingdom,Thu Apr 13 06:38:10 +0000 2017,Oncology Forum UK,2570983608
3862,852410884911759361,rt <allcaps>  <user> : Lynch Syndrome will be discussed  <user>  of <allcaps>17 <hashtag>  Dr David Church from the Oxford Centre for Cancer Gene Research wi,,United Kingdom,Thu Apr 13 06:39:26 +0000 2017,Oncology Forum UK,2570983608
3863,855151707600433153,Lynch Syndrome to be discussed at the uk <allcaps> Oncology Forum Dr David Church Oxford of <allcaps>17# <url> <url>,,United Kingdom,Thu Apr 20 20:10:29 +0000 2017,Oncology Forum UK,2570983608
3864,856928814085140481,rt <allcaps>  <user> : At Manchester consensus mtg: Aspirin prevents lynchsyndrome <hashtag>  cancers  <user>   <user>   <user>  <url>,,United Kingdom,Tue Apr 25 17:52:04 +0000 2017,Oncology Forum UK,2570983608
3865,856928635495870466,Lynch Syndrome part of of <allcaps>17 <hashtag>  Dr David Church Oxford Chair Prof Richard Wilson and daytime places available <url>,,United Kingdom,Tue Apr 25 17:51:22 +0000 2017,Oncology Forum UK,2570983608
3866,856928396634443776,rt <allcaps>  <user> : John Burn on an app for patients with variants of unknown significance so that they can be contacted should knowledge cha,,United Kingdom,Tue Apr 25 17:50:25 +0000 2017,Oncology Forum UK,2570983608
3867,861587829671034881,Lynch Syndrome to be discussed at the of <allcaps>17 <hashtag>  <url> <url>,,United Kingdom,Mon May 08 14:25:20 +0000 2017,Oncology Forum UK,2570983608
3868,862062295777775617,rt <allcaps>  <user> : Lynch Syndrome to be discussed at the of <allcaps>17 <hashtag>  <url> <url>,,United Kingdom,Tue May 09 21:50:42 +0000 2017,Oncology Forum UK,2570983608
3869,864197717978959873,Lynch Syndrome will be discussed at the of <allcaps>17 <hashtag>  <url> <url>,,United Kingdom,Mon May 15 19:16:06 +0000 2017,Oncology Forum UK,2570983608
3870,868017596263800832,Lynch syndrome covered at the crc <allcaps> hcp <allcaps> Daytime places available reg <allcaps> now free <allcaps> cme <allcaps> @<url> /  asc <allcaps> <url>,,United Kingdom,Fri May 26 08:14:56 +0000 2017,Oncology Forum UK,2570983608
3871,868735714825039872,Lynch <hashtag>  syndrome will be on the agenda for the uk <allcaps>  <user>  Daytime places available free <allcaps> cme <allcaps> Reg now <url>,,United Kingdom,Sun May 28 07:48:29 +0000 2017,Oncology Forum UK,2570983608
3872,868738157919051776,rt <allcaps>  <user> : The latest Coping with the Big C  <url> Thanks to  <user>  lynchsyndrome <hashtag>,,United Kingdom,Sun May 28 07:58:11 +0000 2017,Oncology Forum UK,2570983608
3873,868742524529192960,Lynch Syndrome is on the agenda  <user>  Daytime places still available for of <allcaps>17 <hashtag>  <url> reg <allcaps> <url>,,United Kingdom,Sun May 28 08:15:32 +0000 2017,Oncology Forum UK,2570983608
3874,868351698720436224,rt <allcaps>  <user> : Lynch Syndrome will be discussed at the of <allcaps>17 <hashtag>  <url> <url>,,United Kingdom,Sat May 27 06:22:32 +0000 2017,Oncology Forum UK,2570983608
3875,872580017347342336,Lynch Syndrome on the agenda next week - Dr David Church Oxford Plus asco <allcaps> highlights <url> <url>,,United Kingdom,Wed Jun 07 22:24:22 +0000 2017,Oncology Forum UK,2570983608
3876,826489869530656768,Proud of rhobh <allcaps> <hashtag>   <user>  for being honored last night by  <user>  for battling with and raising awa <url>,,"Burbank, California",Tue Jan 31 17:58:34 +0000 2017,Evolution Media,91246845
3877,800740433991180288,rt <allcaps>  <user> : Testing for Lynch syndrome: an interview with Kevin Monahan <url> onmedic <hashtag>  ehealth <hashtag>  pharma <hashtag>,,Virtual,Mon Nov 21 16:39:31 +0000 2016,onmedic global,2317529383
3878,800738423631974401,Testing for Lynch syndrome: an interview with Kevin Monahan <url> onmedic <hashtag>  ehealth <hashtag>  pharma <hashtag>,,Virtual,Mon Nov 21 16:31:31 +0000 2016,onmedic global,2317529383
3879,869240991949180929,Raising age limit for routine genetic testing in colorectal cancer could identify more cases of Lynch syndrome <url> on <hashtag>,,Virtual,Mon May 29 17:16:16 +0000 2017,onmedic global,2317529383
3880,860510168886411264,rt <allcaps>  <user> : Duodenal cancer and Lynch syndrome patient iamapreexisitingcondition <hashtag>  preexistingconditons <hashtag>  trumpcare <hashtag>  <url>,,Florida,Fri May 05 15:03:06 +0000 2017,Mary Miller,25845872
3881,836955494593998848,nice <allcaps> recommends everyone diagnosed with bowel cancer is tested for inherited genetic condition - Lynch syndrome (ls <allcaps>),,UK,Wed Mar 01 15:05:14 +0000 2017,GeneHealth UK,2744668441
3882,846734895116374017,Quick safe and accurate - find out if you or your family have LynchSyndrome <hashtag>  the commonest cause of inherited bowelcancer <hashtag>,,UK,Tue Mar 28 14:45:05 +0000 2017,GeneHealth UK,2744668441
3883,846761346083557377,Quick safe accurate - genetic testing for LynchSyndrome <hashtag>  commonest cause of inherited bowelcancer <hashtag>  visit: <url>,,UK,Tue Mar 28 16:30:11 +0000 2017,GeneHealth UK,2744668441
3884,846769053154918401,Those diagnosed with colorectal cancer should be tested for inherited genetic condition Lynch syndrome Visit <url>,,UK,Tue Mar 28 17:00:49 +0000 2017,GeneHealth UK,2744668441
3885,847744566136418304,rt <allcaps>  <user> : Quick safe accurate - genetic testing for LynchSyndrome <hashtag>  commonest cause of inherited bowelcancer <hashtag>  visit: <url>,,UK,Fri Mar 31 09:37:09 +0000 2017,GeneHealth UK,2744668441
3886,852088858858729473,Those diagnosed with bowelcancer <hashtag>  can be tested for inherited geneticcondition <hashtag>  Lynchsyndrome <hashtag>  with GeneHealth uk <allcaps>: <url>,,UK,Wed Apr 12 09:19:49 +0000 2017,GeneHealth UK,2744668441
3887,854293660611031041,rt <allcaps>  <user> : Those diagnosed with bowelcancer <hashtag>  can be tested for inherited geneticcondition <hashtag>  Lynchsyndrome <hashtag>  with GeneHealth uk <allcaps>: https,,UK,Tue Apr 18 11:20:55 +0000 2017,GeneHealth UK,2744668441
3888,859385650298146820,nice <allcaps> says screen <hashtag>  all with bowelcancer <hashtag>  for Lynchsyndrome <hashtag>  Find out about genetictesting <hashtag>  for both here: <url>,,UK,Tue May 02 12:34:40 +0000 2017,GeneHealth UK,2744668441
3889,807226496058327041,rt <allcaps>  <user> : Willie Lynch syndrome rears its head on the tl <allcaps> daily and I'm just over it We're so tractable we make white supremacy,,,Fri Dec 09 14:12:48 +0000 2016,Samfla (sUN-Fler),746058850747449344
3890,807226486566559744,rt <allcaps>  <user> : We point fingers quarreling day after day while white supremacy sits back laughing We're embarrassing ourselves Wil,,,Fri Dec 09 14:12:46 +0000 2016,Samfla (sUN-Fler),746058850747449344
3891,861371881378721792,rt <allcaps>  <user> : Petition sign:  <user>  campaign to stop <allcaps>bowelcancer <hashtag>  devastating generations of families with Lynch syndrome https: /  /,,"Saint Julians, Wales",Mon May 08 00:07:14 +0000 2017,Andrew Byers,3106007657
3892,868218304615329792,rt <allcaps>  <user> : Mismatch repair (mmr <allcaps>) def precedes ColonCancer <hashtag>  in majority of LynchSyndrome <hashtag>  adenomas Immunoprevention opportunity https: /,,Banana Republicstan,Fri May 26 21:32:29 +0000 2017,Timothy Poore,452652277
3893,879869213237817344,<user>  Also other diseases are being managed better allowing more time for Lynch Syndrome to develop in patients,,Banana Republicstan,Wed Jun 28 01:09:02 +0000 2017,Timothy Poore,452652277
3894,896033493049888769,<user>   <user>  Would add colon pancreatic and liver cancers for Lynch syndrome,,Banana Republicstan,Fri Aug 11 15:40:06 +0000 2017,Timothy Poore,452652277
3895,803002345135013888,"rt <allcaps>  <user> : An estimated 175,000 people have Lynch syndrome in the uk <allcaps> Most people don't know because of lack of testing >> https:",,,Sun Nov 27 22:27:32 +0000 2016,John E. McBride,762764831816617984
3896,829075984045445126,rt <allcaps>  <user> : Sign our petition to help stop Lynch syndrome devastating families with cancer > <url> <url> /,,,Tue Feb 07 21:14:52 +0000 2017,John E. McBride,762764831816617984
3897,817114450377474048,Lynch Syndrome: Knowing Your cancerrisk <hashtag>  Could Save Your Life health <hashtag>  cancer <hashtag>  <url>,,"Haltom City, TX",Thu Jan 05 21:04:00 +0000 2017,1Dental.com,67692111
3898,872085740397764609,Raising the age <hashtag>  limit <hashtag>  for routine genetic <hashtag>  testing in colorectal <hashtag>  cancer <hashtag>  (Lynch <hashtag>  syndrome) <hashtag>  may save lifes <url>,,Essen,Tue Jun 06 13:40:17 +0000 2017,European Hospital,50959751
3899,843493393900752897,rt <allcaps>  <user> : Universal screening on Colon and Endometrial tumors  <user>  Identifying Lynch Syndrome carriers Genomefirst <allcaps> <hashtag>   <user>,,,Sun Mar 19 16:04:31 +0000 2017,GeisingerGenomeFIRST,3417859294
3900,843493249528545280,rt <allcaps>  <user> : March 22 is Lynch Syndrome Awareness Day 1 in 340 people are affected of which 95% are unaware raiseawareness <hashtag>  https: /  /,,,Sun Mar 19 16:03:56 +0000 2017,GeisingerGenomeFIRST,3417859294
3901,893920894048927748,You call it the Willie Lynch Syndrome I call it Amerikkkan Politics <url>,,Houston,Sat Aug 05 19:45:24 +0000 2017,Keylow Wick,45283462
3902,860470609343635457,rt <allcaps>  <user> : Duodenal cancer and Lynch syndrome patient iamapreexisitingcondition <hashtag>  preexistingconditons <hashtag>  trumpcare <hashtag>  <url>,,"Nipissing, Ontario",Fri May 05 12:25:54 +0000 2017,The Cdn Conspiracy,719776386186092544
3903,837044776285405184,rt <allcaps>  <user> : A win for our Lynch syndrome campaign as nice <allcaps> calls for testing all bowel cancer patients for Lynch syndrome https: /  /,,"South West, England",Wed Mar 01 21:00:00 +0000 2017,Andrew Watson,1852559978
3904,840520894787256321,rt <allcaps>  <user> : Have you signed our petition to stop Lynch syndrome devastating families with cancer Read more > <url>,,"South West, England",Sat Mar 11 11:12:52 +0000 2017,Andrew Watson,1852559978
3905,834547146691076097,rt <allcaps>  <user> : Today nice <allcaps> has recommended that everyone newly diagnosed with bowel cancer should be tested for Lynch syndrome > https,,"South West, England",Wed Feb 22 23:35:19 +0000 2017,Andrew Watson,1852559978
3906,869259598502404097,Raising age limit for routine genetic testing in colorectal cancer could identify more cases of Lynch syndrome h.. <hashtag>  <url>,,"Elizabeth, NJ",Mon May 29 18:30:13 +0000 2017,SmileUSA,775739067963174912
3907,880388743974268929,rt <allcaps>  <user> : Students show how Willie Lynch Syndrome still prevalent | New Pittsburgh Courier  Important oppositional document https:,,Dumbphukistan,Thu Jun 29 11:33:28 +0000 2017,MyT_AfrodyT,2753688933
3908,876666812175437824,rt <allcaps>  <user> :  <user>  We have to stop this Willie Lynch syndrome that White women have more value than you black women our queens,,"6R0VE5IDE, TX",Mon Jun 19 05:03:50 +0000 2017,HerMajesty 👑,3160260601
3909,848648596660637696,rt <allcaps>  <user> : Everyone diagnosed with colorectal cancer should be tested for inherited condition Lynch syndrome Read more here: <url>,,"Toronto, Ontario",Sun Apr 02 21:29:27 +0000 2017,Sami A. Chadi MD,3707510662
3910,844683158297722880,rt <allcaps>  <user> : Lynch syndrome is not rare just rarely identified Tools to identify Lynchsyndrome <hashtag>  ColonCancerAwarenessMonth <hashtag>  lynchsyn <hashtag>,,"Toronto, Ontario",Wed Mar 22 22:52:13 +0000 2017,Sami A. Chadi MD,3707510662
3911,851609686407352320,"rt <allcaps>  <user> : ""Awareness of urothelial cancer in people w Lynch syndrome should prompt scrutiny of their cross-sectional imaging"" https: /",,"Toronto, Ontario",Tue Apr 11 01:35:46 +0000 2017,Sami A. Chadi MD,3707510662
3912,790202519645523968,rt <allcaps>  <user> : Lynch syndrome effects my family: closely linked to certain cancers only 5% of those with the genetic condition know it,,,Sun Oct 23 14:45:36 +0000 2016,Luctor et Emergo,2744620443
3913,789706287059767296,rt <allcaps>  <user> :  <user>  eighth patient conference kicking off in great style in Melb with Dr Marion Harris & Lynchsyndrome <hashtag>,,,Sat Oct 22 05:53:45 +0000 2016,Luctor et Emergo,2744620443
3914,789706063939510276,rt <allcaps>  <user> : Next up at our Lynchsyndrome <hashtag>  conference - how to have tricky family conversation about your diagnosis-only 15% fully,,,Sat Oct 22 05:52:52 +0000 2016,Luctor et Emergo,2744620443
3915,812011541621014529,"rt <allcaps>  <user> : ""Some cancers are particularly ripe for immediate prevention such as those caused by Lynch syndrome a.. <url>",,,Thu Dec 22 19:06:52 +0000 2016,Luctor et Emergo,2744620443
3916,820154732882890752,rt <allcaps>  <user> : Lynch Syndrome: Knowing Your Cancer Risk Could Save Your Life <url>,,,Sat Jan 14 06:25:00 +0000 2017,Luctor et Emergo,2744620443
3917,830895608298872833,rt <allcaps>  <user> : Does Lynch Syndrome run in your family Remember the 3 2 1 rule  knowledgeIsPower <hashtag>  LynchSyndromeuk <allcaps> <hashtag>  <url>,,,Sun Feb 12 21:45:24 +0000 2017,Luctor et Emergo,2744620443
3918,830895347740323841,rt <allcaps>  <user> : Lynchsyndrome <hashtag>  Great piece with Kevin Monahan <url>,,,Sun Feb 12 21:44:22 +0000 2017,Luctor et Emergo,2744620443
3919,833772787496079360,"rt <allcaps>  <user> : march <allcaps> is <allcaps> colon <allcaps> cancer <allcaps> awareness <allcaps> month <allcaps> Lynch Syndrome International is announcing the 2nd annual  ""blue <allcaps> for <allcaps> you <allcaps>.. https:",,,Mon Feb 20 20:18:17 +0000 2017,Luctor et Emergo,2744620443
3920,837417303398625282,rt <allcaps>  <user> : March <hashtag>  is ColorectalCancerAwareness <hashtag>  Month -- Do You Know About LynchSyndrome <hashtag>  - Hereditary Cancer Blog - \<url> /,,,Thu Mar 02 21:40:18 +0000 2017,Luctor et Emergo,2744620443
3921,838384757843046401,rt <allcaps>  <user> : March 22nd is Lynch Syndrome Awareness Day Let's get the message out there Please share :).. <url>,,,Sun Mar 05 13:44:37 +0000 2017,Luctor et Emergo,2744620443
3922,838862203004551170,rt <allcaps>  <user> : Should my family be tested for Lynch syndrome <url> via  <user>   <user>,,,Mon Mar 06 21:21:49 +0000 2017,Luctor et Emergo,2744620443
3923,838863068918599681,rt <allcaps>  <user> : What is Lynch syndrome <url> via  <user>   <user>,,,Mon Mar 06 21:25:15 +0000 2017,Luctor et Emergo,2744620443
3924,839247011719360512,rt <allcaps>  <user> : LynchSyndrome <hashtag>  Awareness Day 2017 and Hereditary Colon Cancer Syndromes <url>,,,Tue Mar 07 22:50:54 +0000 2017,Luctor et Emergo,2744620443
3925,842819508347846656,rt <allcaps>  <user> : I'm so proud of my husband Let's keep bringing awareness <url> Lynchsyndrome <hashtag>  ColonCancerAwareness <hashtag>  Wi <hashtag>,,,Fri Mar 17 19:26:44 +0000 2017,Luctor et Emergo,2744620443
3926,843183112012120065,rt <allcaps>  <user> : The premm <allcaps> Prediction Model accurately predicts those carrying a LynchSyndrome <hashtag>   germline mutation dfci <allcaps> <hashtag>  lynk <allcaps>edin <allcaps>17 <hashtag>  Gene <hashtag>,,,Sat Mar 18 19:31:34 +0000 2017,Luctor et Emergo,2744620443
3927,843182638202568705,rt <allcaps>  <user> : Video: LynchSyndrome <hashtag>  is an inherited condition that increases your risk of ColonCancer <hashtag>  and other cancers crcsm <hashtag>  http,,,Sat Mar 18 19:29:41 +0000 2017,Luctor et Emergo,2744620443
3928,843184208348700673,rt <allcaps>  <user> : Early endometrialcancer <hashtag>  screening recommended in LynchSyndrome <hashtag>  patients dfci <allcaps> <hashtag>  lynk <allcaps>edin <allcaps>17 <hashtag>  uterinecancer <hashtag>  <url>,,,Sat Mar 18 19:35:55 +0000 2017,Luctor et Emergo,2744620443
3929,843186901062500352,"rt <allcaps>  <user> : 7 day <allcaps> countdown <allcaps> craze <allcaps> continues <allcaps>.. day <allcaps> 5 Have you been asked... ""What is Lynch Syndrome?"" Let everyone know so.. https",,,Sat Mar 18 19:46:37 +0000 2017,Luctor et Emergo,2744620443
3930,845497203649138688,rt <allcaps>  <user> : Don't Discriminate Against Mutants Like Me <url> geneticdiscrimination <hashtag>  gcc <allcaps>hat <hashtag>  brca <allcaps> <hashtag>  Lynchsyndrome <hashtag>  #,,,Sat Mar 25 04:46:56 +0000 2017,Luctor et Emergo,2744620443
3931,848251034875179012,rt <allcaps>  <user> : GuestPost <hashtag>  by  <user>  Living With Lynchsyndrome <hashtag>  Gencsm <allcaps>: <hashtag>  The Emotional Rollercoaster <url>,,,Sat Apr 01 19:09:41 +0000 2017,Luctor et Emergo,2744620443
3932,857678439763070976,rt <allcaps>  <user> :  <user>  shares 10 things living with LynchSyndrome <hashtag>  has taught her: <url>,,,Thu Apr 27 19:30:49 +0000 2017,Luctor et Emergo,2744620443
3933,860395909921812481,rt <allcaps>  <user> : Implementing Lynch syndrome screening: Using an age cutoff of 50 years can miss half the cases <url> ht,,,Fri May 05 07:29:04 +0000 2017,Luctor et Emergo,2744620443
3934,865814128992157696,rt <allcaps>  <user> : Thx  <user> : all with Lynchsyndrome <hashtag>  should benefit from such a good gp <allcaps> & universal tumour testing  <user>  h,,,Sat May 20 06:19:09 +0000 2017,Luctor et Emergo,2744620443
3935,819665038046875648,I liked a  <user>  video <url> Black Man speaks the truth about mental slavery and willie lynch syndrome during bus,,#CowboysNation Marietta GA ,Thu Jan 12 21:59:08 +0000 2017,Marquis Manuel,2973123302
3936,842842812433547264,Not certain only 2% of OvCa are due to lynch syndrome Survival in known  lynch may be better because it is often <url>,,,Fri Mar 17 20:59:20 +0000 2017,Dr Jon Krell,841250876824158208
3937,844550325843480577,rt <allcaps>  <user> : Today is LynchSyndromeAwarenessDay <hashtag>  Read Dr Burke's President's Blog to learn more <url>  <user>,,"Oklahoma City, OK",Wed Mar 22 14:04:23 +0000 2017,"Pooja Singhal, MD",3259234067
3938,793544773600677888,rt <allcaps>  <user> : Nov GeisingerMyCode <hashtag>  results:  fh <allcaps> unchanged over Oct. Lynch syndrome picked up 1 patient & cardiomyopathy added 3 htt,,,Tue Nov 01 20:06:32 +0000 2016,Marc Williams,4123761743
3939,818482667943579648,rt <allcaps>  <user> : Why are Lynch Syndrome Familial Hypercholesterolemia & Hereditary Breast & Ovarian Cancer public health priorities https,,,Mon Jan 09 15:40:49 +0000 2017,Marc Williams,4123761743
3940,819687377010573312,rt <allcaps>  <user> : It's Time for Nationwide Lynch Syndrome Screening By  <user>  <url> <url>,,,Thu Jan 12 23:27:54 +0000 2017,Marc Williams,4123761743
3941,841740834898882562,<user>  Single gene Mendelian deleterious variants in fh <allcaps> Lynch Syndrome etc have 5 to 10 times the relativ <url>,,,Tue Mar 14 20:00:28 +0000 2017,Marc Williams,4123761743
3942,843304756843958274,Universal screening on Colon and Endometrial tumors  <user>  Identifying Lynch Syndrome carriers <url>,,,Sun Mar 19 03:34:56 +0000 2017,Marc Williams,4123761743
3943,894249303966969856,Stay tuned in this space  <user>  has funded project from nih <allcaps> D&I find to study Lynch syndrome screening implem <url>,,,Sun Aug 06 17:30:23 +0000 2017,Marc Williams,4123761743
3944,860684765984432128,rt <allcaps>  <user> : Duodenal cancer and Lynch syndrome patient iamapreexisitingcondition <hashtag>  preexistingconditons <hashtag>  trumpcare <hashtag>  <url>,,Wherever Jesus Leads ,Sat May 06 02:36:53 +0000 2017,🕆aylor🕇horpe,309258491
